T_MAE,T_early_mean,T_min,T_soil,case,cat,cf_max,cf_mean,cf_start,dT_night,date,event,icao,icon_T_10,icon_T_100,icon_T_1000,icon_T_200,icon_T_300,icon_T_50,icon_T_500,icon_qv_10,icon_qv_100,icon_qv_1000,icon_qv_200,icon_qv_300,icon_qv_50,icon_qv_500,icon_rh_10,icon_rh_100,icon_rh_1000,icon_rh_200,icon_rh_300,icon_rh_50,icon_rh_500,mod_min_vis,obs_T_start,obs_Td_start,obs_min_vis,obs_n,obs_n_fog,onset,prof_T_10,prof_T_100,prof_T_1000,prof_T_200,prof_T_300,prof_T_50,prof_T_500,prof_qv_10,prof_qv_100,prof_qv_1000,prof_qv_200,prof_qv_300,prof_qv_50,prof_qv_500,prof_rh_10,prof_rh_100,prof_rh_1000,prof_rh_200,prof_rh_300,prof_rh_50,prof_rh_500,qv_early_mean,regime,rh_early_max,rh_early_mean,rh_night_max,wind_start
1.6859764855135115,-6.2762307127199275,-8.634801613713307,-0.19999999999998863,LBBG_DYNM_2025-02-21,DYNM,0.0,0.0,0.0,-4.6254281522820975,2025-02-21,CN,LBBG,,,-11.035525789794406,,-5.496086078417477,,-7.3622319542810715,,,1.0057010301457117,,1.5623285775770268,,1.4771911579734072,,,0.554328069707438,,0.6141773754093258,,0.6532860211789095,10000.0,-3.0,-10.0,,34,0,,-4.046867307155935,-4.4686730715596354,-11.035525777419991,-4.937346143119328,-5.446168362503556,-4.234336535779789,-7.362150932233249,1.6316630653239148,1.4580508505749281,1.005701030910633,1.286726534474183,1.1612669151825943,1.5520864063128936,1.4771961663453264,0.57520918546672,0.5245845417552422,0.5543280695024555,0.4736047405274973,0.440421379457691,0.5521251380134908,0.6532841439602829,1.5353641515684024,"[{'hour_utc': 18, 'regime': 'advective',",0.6605959026372347,0.6422656638305695,0.6720902516202957,2.342374404193431
2.3760321744044783,10.33895744030948,8.33193090428017,11.0,LBBG_DYNM_2025-03-11,DYNM,0.42,0.07294117647058823,0.0,-6.676717736769604,2025-03-11,CN,LBBG,,15.351401683365566,12.899994863260815,14.9025135398104,14.447201468421952,,13.280078102347318,,7.323027184951853,4.765083672226986,7.280729414569958,7.2380330175625485,,7.136723572165044,,0.6622109943025434,0.4549075362312427,0.6699643264291907,0.6779890358204632,,0.7048742017351918,10000.0,18.0,9.0,,34,0,,15.043243205248757,15.432432052487513,12.899994861695689,15.864864104975084,16.15227503072333,15.216216026243728,13.391610967214717,7.129951089116593,6.371306442274589,4.765083671827253,5.622659375755577,5.08810510442202,6.78221975892437,6.996070506015658,0.6585733781989874,0.5675084801355245,0.45490753624150726,0.48104560787644257,0.42377658439385196,0.6164190379531295,0.6882437828096931,6.775769247145663,"[{'hour_utc': 18, 'regime': 'dynamic', '",0.9226746198803832,0.8633184542600351,0.9328047952674686,5.68862355304119
3.676559287189578,9.41186342653898,6.585159091709613,11.0,LBBG_DYNM_2025-03-14,DYNM,0.0,0.0,0.0,-7.455673631094328,2025-03-14,CN,LBBG,,16.331885966575612,15.690022467888753,16.970204406053824,17.60852284553198,,17.778641701599838,,7.257755191315314,4.713214839984151,7.061558027787547,6.865360864259781,,6.415836301384861,,0.6169765198265874,0.37518114911097905,0.571065696157083,0.5251548724875786,,0.4737386872323816,10000.0,16.0,10.0,,34,0,,14.20416361401982,16.041636140198193,15.690022462947923,18.083272280396443,19.16237079794047,15.020818070099097,17.77788838753662,6.657807302922429,5.949400007477714,4.7132148388685735,5.250328253866825,5.440975477455868,6.3331026969013084,6.415666213616372,0.6498227183651228,0.5092890213307318,0.3751811491433636,0.3891132029215771,0.37984314263426083,0.5830198301381257,0.4737508192184421,6.411288447912317,"[{'hour_utc': 18, 'regime': 'radiative',",0.9790353530174438,0.8725934288163518,0.9790353530174438,1.6731245744238796
1.2345972680672233,20.598818215106395,18.656319053589414,23.0,LBBG_DYNM_2026-07-22,DYNM,0.64,0.45352941176470596,0.48,-2.373562885569015,2026-07-22,CN,LBBG,,22.25800361254312,15.137060921672287,21.26966334813619,20.282522583014725,,18.40664031347842,,12.447121185404784,9.146578444133137,12.189865032761901,11.933238930884247,,11.471672068054783,,0.7236176632719299,0.7534612324901432,0.7453900283129405,0.7671759443387344,,0.8118594126378273,10000.0,23.0,19.0,,35,0,,21.149409695792144,22.494096957921272,15.137060917622989,23.9881939158426,25.113632230383985,21.747048478960664,18.88536006172876,11.367495281334872,10.15796469069594,9.146578441406826,8.964373551133828,8.109759366547733,10.813096482184507,11.092742520264416,0.7094019220326884,0.5763830909582847,0.7534612324667642,0.4579480104329701,0.3863317596722767,0.6468129789547914,0.7741182647915079,11.73271950061045,"[{'hour_utc': 18, 'regime': 'dynamic', '",0.7890658440275872,0.7588727772154437,0.7890658440275872,2.0077494893086554
0.9674872155152545,20.002621793343735,16.789457050117562,22.69999999999999,LBBG_DYNM_2026-07-23,DYNM,0.44,0.055882352941176466,0.19,-5.2369418053806385,2026-07-23,CN,LBBG,,23.07774794680489,14.876298042349049,22.21845733781015,21.35811885715708,,19.585662489638025,,9.937703940336458,8.877154748177853,9.598699311855457,9.267720096670683,,9.002328489900284,,0.5485591392795759,0.7432256731791872,0.5523109498779253,0.5565824446116088,,0.5908050444887245,10000.0,25.0,15.0,,35,0,,22.13199427749089,23.31994277490918,14.87629803876223,24.639885549818416,25.62874061862709,22.65997138745456,19.99143351593176,10.649018525463353,9.515935767690019,8.877154750311385,8.39778501521138,7.5374286747156845,10.129660251179702,8.837932275833088,0.6247770170498379,0.5128567784386017,0.743225673532632,0.4120698554396753,0.3460692023289446,0.5722667575977919,0.5708042030023469,10.755908054665372,"[{'hour_utc': 18, 'regime': 'radiative',",0.8270543561781953,0.7260074455903343,0.8875689995734578,1.6731245744238796
1.0681859544313834,19.45337383395872,17.378317305096232,22.0,LBBG_DYNM_2026-07-24,DYNM,0.11,0.017647058823529415,0.09,-1.6648452086953398,2026-07-24,CN,LBBG,,20.31826447791292,13.760001222609503,19.540688862331194,18.78140170790863,20.70705228570381,17.347549103263873,,11.860687093833032,9.129451206317658,11.601244405771201,11.342560830175277,11.99040843786395,10.832103977170133,,0.7763706506157843,0.8184115607039262,0.7884147777010007,0.7995194992260298,0.7703485870731761,0.8176134891594135,10000.0,23.0,16.0,,35,0,,19.215812568957745,21.158125689577332,13.760001214339127,23.316251379154664,24.985671362991127,20.079062844788666,17.347461327083977,10.649018525463353,9.515935767690019,9.1294512004671,8.39778501521138,7.619952755822175,10.129660251179702,10.832041883364091,0.7512228840487503,0.5871566095223543,0.8184115606385898,0.4472316475223069,0.36733886481064515,0.6731815361571796,0.8176134428305919,11.171488925927132,"[{'hour_utc': 18, 'regime': 'dynamic', '",0.8424977266648034,0.7778911201295098,0.8696682810764191,5.68862355304119
1.1268414137544263,18.681823076354455,14.634864165378644,22.19999999999999,LBBG_DYNM_2026-07-25,DYNM,0.0,0.0,0.0,-6.4205997769253145,2026-07-25,CN,LBBG,,23.567687657829083,15.872194859395393,22.913881167103,22.256842722804947,,20.679900277026434,,8.810440855422991,7.476668450534848,8.418974170017332,8.03300311825893,,7.708039218052376,,0.4717144453620034,0.5874273900834757,0.4636721804363157,0.4560140522698778,,0.4719409190226518,10000.0,25.0,11.0,,35,0,,21.27731971151968,23.773197115197092,15.87219485219805,26.54639423039424,28.799925651494675,22.386598557598575,21.354677529470962,8.731688629095963,7.802614858764272,7.4766684503784075,6.885784619950986,6.190769924054638,8.305839637280135,7.518031585261538,0.5405584524398006,0.40883559004867165,0.5874273903458638,0.3004909303253637,0.2353652861656844,0.4773292469021228,0.4491854258320365,8.819332940355146,"[{'hour_utc': 18, 'regime': 'radiative',",0.7384767130292247,0.6482273193562665,0.8375311040925929,1.6731245744238796
1.053108892102084,21.66232947690954,18.298691872425593,23.0,LBBG_DYNM_2026-07-26,DYNM,0.0,0.0,0.0,-5.710412311855123,2026-07-26,CN,LBBG,,24.487874204696823,19.18050673100595,24.07525491089882,23.66263561710082,,22.788540904209015,,10.051123207066034,7.4334885118857965,9.508374561380895,8.965625915695755,,8.016873483514507,,0.5095487554965356,0.47293280344461325,0.48834875601152117,0.4671487565265067,,0.4306473710541826,10000.0,26.0,16.0,,35,0,,24.04552092140358,24.455209214035733,19.180506726105648,24.910418428071523,24.7640171856537,24.227604607017895,22.788361144904343,10.649018525463353,9.515935767690019,7.433488518675417,8.39778501521138,7.938493668329001,10.129660251179702,8.017122549536365,0.5545544759629435,0.4780080357674799,0.4729328039880718,0.40530079501073785,0.3858324906592286,0.5191244682583623,0.4306655654501047,10.439025851456673,"[{'hour_utc': 18, 'regime': 'dynamic', '",0.6821207444957621,0.6331782271960992,0.7844680609385829,2.3423744041934316
1.5170390810921393,22.767436301368114,18.051164120357384,24.0,LBBG_DYNM_2026-07-27,DYNM,0.08,0.004705882352941177,0.0,-5.982334250686677,2026-07-27,CN,LBBG,,25.66730670759756,22.711663717764395,25.825745974329777,25.98367839927704,,26.084879577432048,,13.339831739794748,8.512210643925117,12.357697972509738,11.376191441704641,,9.678833047522566,,0.6280547185004897,0.43267971569834374,0.5703468732307495,0.5127012049981999,,0.42374382815682965,491.76218753992646,28.0,19.0,,35,0,,24.16749185522019,25.6749185522022,22.711663711297604,27.349837104404457,28.796126352702856,24.83745927610107,26.43023085951114,14.698786866564943,13.134798013702456,8.51221064911643,11.591419738197688,10.30187296574499,13.981919059646978,9.546928952639371,0.759706593947917,0.6120235946282127,0.432679716137092,0.48173214365458217,0.3875894383340666,0.6900565906501838,0.40838145705834705,14.162398891257329,"[{'hour_utc': 18, 'regime': 'dynamic', '",0.8656583825626962,0.7997213573166793,0.9949429623885885,3.0116242339629826
0.7222071570327008,2.216224245507283,-1.1751676853455706,6.300000000000011,LBGO_CDRY_2024-10-20,CDRY,0.66,0.1941176470588235,0.0,-6.235167685345573,2024-10-20,FA,LBGO,,,6.262179105005146,11.235759214415282,10.98832652725963,,10.275677543775089,,,3.3214057516617674,3.70554730205181,3.5949367490345034,,3.380053443778474,,,0.5035046503679237,0.44000027284389476,0.4287689741826043,,0.41274126882599527,797.1512782906449,8.0,3.0,,34,0,,5.300000000000011,8.0,6.262179006185136,11.0,13.517130651014952,6.5,10.27440538925407,4.690790272740609,4.191678807589966,3.3214057677073394,3.69914473935861,3.313262206860631,4.462018219298351,3.380260005708792,0.8383375306092714,0.6141542151385181,0.5035046557375512,0.4364485796529363,0.32789660995236675,0.7297257262810124,0.41280193593586156,4.277765881620545,"[{'hour_utc': 18, 'regime': 'radiative',",0.9948244793097177,0.9514434566239405,0.9958824632225085,1.6731245744238796
1.5874914301420062,8.255471745699277,5.510275547317747,11.199999999999989,LBGO_CDRY_2024-10-28,CDRY,0.34,0.1358823529411765,0.0,-3.5497244526822556,2024-10-28,CN,LBGO,,,15.19911619059559,16.603760968699532,17.487988059089105,,18.47847220902281,,,5.747349043594437,5.996329963347395,5.935641176376237,,5.969940742156281,,,0.47329511709399236,0.4973956165438919,0.45862923630629177,,0.4221282545051149,10000.0,14.0,9.0,,34,0,,9.300000000000011,12.0,15.199116123792408,15.0,17.750477748435458,10.5,18.476186834820737,5.796560360108894,5.17979202417422,5.747349041804583,4.571151592397115,4.494414625218328,5.513859263135791,5.969879510241933,0.7857432338724947,0.5787508909914506,0.4732951188697753,0.4136402001275195,0.3373930217368361,0.6856167201990426,0.42218939259844246,5.818865343965545,"[{'hour_utc': 18, 'regime': 'radiative',",0.8887570368914011,0.8484856836859007,0.9634036665834774,0.0
4.532645520215876,4.325689389611512,0.9408955453863541,7.5,LBGO_CDRY_2024-11-03,CDRY,0.85,0.15941176470588236,0.85,-2.1164436869815404,2024-11-03,CN,LBGO,,,2.9405427710551635,7.736150391427316,7.143454694896036,,5.992202496470668,,,3.143492204232522,2.1132672220203896,2.0566305571203185,,1.945718680343642,,,0.6004460665912236,0.317835959061495,0.3182688018125034,,0.3182339931900857,10000.0,5.0,-2.0,,34,0,,3.286696161839359,5.8669616183936455,2.9405427056391886,8.733923236787291,10.91770797072138,4.433480809196794,5.991047335071414,3.777545075598197,3.3756053221639153,3.143492226655106,2.9789624161887045,2.5931555083993185,3.5933125159925337,1.9461146338242676,0.7783271232052421,0.573327416709942,0.6004460729030021,0.409839449036402,0.30360788211158224,0.6791597207811532,0.31832225669708497,3.3482728876333807,"[{'hour_utc': 18, 'regime': 'radiative',",0.7998233393705344,0.6518904258633689,0.7998233393705344,0.0
1.3406739342739893,-2.1680612231917054,-6.1682622909439715,3.6999999999999886,LBGO_CDRY_2024-12-13,CDRY,0.88,0.2864705882352941,0.88,-4.21906943502421,2024-12-13,FA,LBGO,,,-3.5548336996083094,,2.42004433336416,,0.7920387335732926,,,2.9651089652388225,,3.445045006293418,,3.230525524752224,,,0.9141662835460997,,0.7467634423541482,,0.7680411937167149,561.2276678074487,-1.0,-2.0,,34,0,,-1.745964279598752,0.5403572040121389,-3.5548337730928097,3.080714408024278,5.146462904051361,-0.7298213979939305,0.7911844999124469,3.26057173206161,2.913639313853802,2.9651089616867523,2.57127884475566,2.363382584931365,3.1015522599380168,3.230484233061656,0.9680249375835036,0.7231507068991794,0.9141662870495667,0.5247822045178122,0.41735210264032696,0.8500313506745766,0.7680785927017632,3.2438191887750705,"[{'hour_utc': 18, 'regime': 'radiative',",0.9949926901435096,0.9943994622588092,0.9949926901435096,0.0
1.5187537274504204,1.245978989169282,-2.1900219807894246,5.0,LBGO_CDRY_2024-12-19,CDRY,0.22,0.039999999999999994,0.0,-4.250021980789427,2024-12-19,FA,LBGO,,7.799210558831533,10.115884336904514,9.31007936229065,10.631239908713951,7.043776157101945,12.452042094809087,,4.908704998520741,2.683492636751291,4.689322474522375,4.271809112911277,5.018396260519924,3.3747609139939474,,0.7402338475755635,0.3060878011922849,0.6254515556316335,0.5200049668932032,0.7976249935475286,0.3497686885539453,515.4379924818703,6.0,4.0,,34,0,,2.3000000000000114,5.0,10.115884276351665,8.0,10.8485017778807,3.5,12.45154678772326,4.366569504540018,3.901955989248435,2.68349262753443,3.4434652495641287,3.098067068353567,4.153609884551725,3.374685522399831,0.965423026033913,0.7042056484034346,0.3060878014025111,0.4981642955279749,0.3643705205629924,0.8387133648103448,0.34977323390238096,4.168556536661365,"[{'hour_utc': 18, 'regime': 'radiative',",0.9949747420934969,0.9943583309590884,0.9949747420934969,0.0
1.0514683858762035,-1.8581513480865284,-4.164963493412813,0.5,LBGO_CDRY_2025-01-04,CDRY,0.08,0.015882352941176472,0.06,-3.208337136589762,2025-01-04,CN,LBGO,,,-4.558392912527097,1.561709293919364,1.039625647152775,,-0.007121884313335158,,,2.1950578501197078,2.486393422330515,2.43935045586687,,2.351901761302563,,,0.7186950981673198,0.5749222283481414,0.5784850040956447,,0.586947747208759,10000.0,2.0,-4.0,,34,0,,-0.7831317841153691,1.1686821588465932,-4.558392923435122,3.3373643176931864,4.369233900162442,0.08434107942326818,-0.007904238827279642,3.0266108560530425,2.704572495725361,2.1950578521251374,2.3867780253240944,2.1922262122288085,2.8790017904967042,2.352045596569225,0.8369719463017774,0.6413742844384637,0.7186950994173504,0.47833747667523724,0.4123120797232435,0.7433939436322977,0.5870151864041875,2.973032809630198,"[{'hour_utc': 18, 'regime': 'radiative',",0.922418717706529,0.8910372236919422,0.9544842306631768,0.0
1.6400943774681063,3.192725087123506,-2.430816540351657,3.8000000000000114,LBGO_CDRY_2025-02-14,CDRY,1.0,0.27941176470588236,0.0,-6.490816540351659,2025-02-14,CN,LBGO,,7.295275358353251,5.9087914683858,7.829993855238342,8.256513794247155,7.027916109910734,8.63041031024784,,4.134861986000244,3.615378087405517,4.0148275812969585,3.9012340613531826,4.194879188351886,3.7185231117038753,,0.6403474904189244,0.5516844302233662,0.5917204241383345,0.5512400418986586,0.6646610235592193,0.49903846298340837,4378.609870663665,10.0,0.0,,34,0,,4.300000000000011,7.0,5.90879143610357,10.0,12.570176801397281,5.5,8.63016284024593,3.777545075598197,3.3756053221639153,3.6153780831366853,2.9789624161887045,2.7067352660619495,3.5933125159925337,3.71849038760226,0.7243577124475341,0.5299034718033468,0.5516844307989915,0.37601357969711335,0.28587330004089784,0.6301108824029164,0.49904251680408435,3.8154621215663083,"[{'hour_utc': 18, 'regime': 'radiative',",0.8350112795361864,0.7929234199698281,0.9943640808596803,1.3384996595391037
5.199434802914906,-7.060429004455398,-9.103912947030665,0.0,LBGO_CDRY_2025-02-21,CDRY,0.17,0.01,0.0,-2.1235402899964697,2025-02-21,CN,LBGO,,,-11.049542958432767,,-5.3091612411282085,,-6.960779287387311,,,1.1300948879079178,,1.7610111020001524,,1.6061455371536126,,,0.6202740197938433,,0.677223140518955,,0.6832017937159369,10000.0,-4.0,-8.0,,34,0,,-6.9018632851709185,-6.018632851709185,-11.04954298701449,-5.03726570341837,-4.263884974741757,-6.509316425854593,-6.961066319729582,1.9114972084426967,1.7081098984962564,1.130094889406146,1.507402869728008,1.3626010432416575,1.818272877227423,1.6061605831519747,0.8377741570943414,0.6914255921513698,0.6202740220447504,0.5589112985323412,0.4728490290218206,0.7692059966542898,0.6832229370993677,1.9306837803472618,"[{'hour_utc': 18, 'regime': 'radiative',",0.8621891966589238,0.8574769723962753,0.8879478735342473,0.0
